排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
90,flutter_swiper,best-flutter/flutter_swiper,best-flutter,"The best swiper for flutter , with multiple layouts, infinite loop. Compatible with Android & iOS.",Dart,3532,734,239,2018-05-19T05:19:41Z,2025-09-13T22:12:07Z,https://github.com/best-flutter/flutter_swiper,,MIT License,6397,False,False
91,bruno,LianjiaTech/bruno,LianjiaTech,An enterprise-class package of Flutter components for mobile applications. ( Bruno 是基于一整套设计体系的 Flutter 组件库。),Dart,3419,517,87,2021-12-07T10:07:37Z,2025-09-13T08:02:48Z,https://github.com/LianjiaTech/bruno,https://bruno.ke.com/,MIT License,166265,False,False
92,rxdart,ReactiveX/rxdart,ReactiveX,The Reactive Extensions for Dart,Dart,3419,277,59,2015-10-20T13:55:46Z,2025-09-09T09:10:30Z,https://github.com/ReactiveX/rxdart,http://reactivex.io,Apache License 2.0,3730,False,False
93,Cashew,jameskokoska/Cashew,jameskokoska,💸 An app created to help users manage a budget and purchases,Dart,3397,504,36,2021-09-15T01:12:54Z,2025-09-14T14:01:00Z,https://github.com/jameskokoska/Cashew,https://cashewapp.web.app/,GNU General Public License v3.0,145138,False,False
94,flutter_ecommerce_app,TheAlphamerc/flutter_ecommerce_app,TheAlphamerc,E-Commerce App built in flutter,Dart,3355,1216,3,2020-03-01T10:48:48Z,2025-09-15T00:34:52Z,https://github.com/TheAlphamerc/flutter_ecommerce_app,,"BSD 2-Clause ""Simplified"" License",2427,False,False
95,zhihu-flutter,xujiyou/zhihu-flutter,xujiyou,Flutter 高仿知乎 UI，非常漂亮，也非常流畅。,Dart,3305,572,10,2018-06-04T03:44:54Z,2025-08-20T14:44:27Z,https://github.com/xujiyou/zhihu-flutter,,,3155,False,False
96,fluent_ui,bdlukaa/fluent_ui,bdlukaa,Implements Microsoft's WinUI3 in Flutter.,Dart,3294,497,65,2020-12-19T12:36:20Z,2025-09-13T07:08:06Z,https://github.com/bdlukaa/fluent_ui,https://bdlukaa.github.io/fluent_ui/,"BSD 3-Clause ""New"" or ""Revised"" License",12274,False,False
97,gsy_flutter_demo,CarGuo/gsy_flutter_demo,CarGuo,Flutter 不同于 GSYGithubAppFlutter 完整项目，本项目将逐步完善各种 Flutter 独立例子，方便新手学习上手和小问题方案解决。  目前开始逐步补全完善，主要提供一些有用或者有趣的例子，如果你也有好例子，欢迎提交 PR 。,Dart,3281,518,6,2019-06-23T09:18:40Z,2025-09-14T06:29:45Z,https://github.com/CarGuo/gsy_flutter_demo,https://juejin.im/user/582aca2ba22b9d006b59ae68/posts,MIT License,7439,False,False
98,flutter_hooks,rrousselGit/flutter_hooks,rrousselGit,React hooks for Flutter. Hooks are a new kind of object that manages a Widget life-cycles. They are used to increase code sharing between widgets and as a complete replacement for StatefulWidget.,Dart,3273,188,27,2018-11-30T18:26:39Z,2025-09-13T01:51:11Z,https://github.com/rrousselGit/flutter_hooks,,MIT License,730,False,False
99,graphql-flutter,zino-hofmann/graphql-flutter,zino-hofmann,"A GraphQL client for Flutter, bringing all the features from a modern GraphQL client to one easy to use package.",Dart,3267,639,160,2018-06-08T11:43:58Z,2025-09-07T10:04:00Z,https://github.com/zino-hofmann/graphql-flutter,https://zino-hofmann.github.io/graphql-flutter,MIT License,85544,False,False
100,FlutterEbookApp,JideGuru/FlutterEbookApp,JideGuru,A simple Flutter app to Read and Download eBooks.,Dart,3264,927,16,2020-01-10T13:50:02Z,2025-09-14T13:12:26Z,https://github.com/JideGuru/FlutterEbookApp,https://openleaf.codemagic.app,Apache License 2.0,131266,False,False
