排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
84,GLM.jl,JuliaStats/GLM.jl,JuliaStats,Generalized linear models in Julia,Julia,629,117,76,2012-05-30T03:30:46Z,2026-01-04T15:54:47Z,https://github.com/JuliaStats/GLM.jl,,Other,2025,False,False
85,JuliaFormatter.jl,domluna/JuliaFormatter.jl,domluna,An opinionated code formatter for Julia. Plot twist - the opinion is your own.,Julia,625,80,242,2019-03-10T22:36:14Z,2025-12-31T03:24:39Z,https://github.com/domluna/JuliaFormatter.jl,https://domluna.github.io/JuliaFormatter.jl/dev/,MIT License,13114,False,False
86,OrdinaryDiffEq.jl,SciML/OrdinaryDiffEq.jl,SciML,"High performance ordinary differential equation (ODE) and differential-algebraic equation (DAE) solvers, including neural ordinary differential equations (neural ODEs) and scientific machine learning (SciML)",Julia,617,243,383,2016-10-22T16:27:51Z,2026-01-04T14:47:14Z,https://github.com/SciML/OrdinaryDiffEq.jl,https://diffeq.sciml.ai/latest/,Other,72353,False,False
87,JLD2.jl,JuliaIO/JLD2.jl,JuliaIO,HDF5-compatible file format in pure Julia,Julia,616,91,15,2015-07-02T21:59:50Z,2026-01-02T16:44:49Z,https://github.com/JuliaIO/JLD2.jl,,Other,8267,False,False
88,Luxor.jl,JuliaGraphics/Luxor.jl,JuliaGraphics,"Simple drawings using vector graphics; Cairo ""for tourists!""",Julia,615,71,6,2014-11-24T20:09:06Z,2026-01-02T12:28:45Z,https://github.com/JuliaGraphics/Luxor.jl,http://juliagraphics.github.io/Luxor.jl/,Other,399248,False,False
89,StatsBase.jl,JuliaStats/StatsBase.jl,JuliaStats,Basic statistics for Julia,Julia,603,197,218,2013-02-11T01:22:06Z,2025-12-30T21:59:17Z,https://github.com/JuliaStats/StatsBase.jl,,Other,4972,False,False
90,Tidier.jl,TidierOrg/Tidier.jl,TidierOrg,"Meta-package for data analysis in Julia, modeled after the R tidyverse.",Julia,595,13,7,2023-02-07T04:56:58Z,2025-12-27T07:09:08Z,https://github.com/TidierOrg/Tidier.jl,,MIT License,5409,False,False
91,FastAI.jl,FluxML/FastAI.jl,FluxML,"Repository of best practices for deep learning in Julia, inspired by fastai",Julia,594,49,32,2020-05-20T23:06:49Z,2025-10-20T02:54:31Z,https://github.com/FluxML/FastAI.jl,https://fluxml.ai/FastAI.jl,MIT License,1235949,False,False
92,QuantumOptics.jl,qojulia/QuantumOptics.jl,qojulia,Library for the numerical simulation of closed as well as open quantum systems.,Julia,594,117,47,2016-03-16T22:05:35Z,2025-12-31T14:10:30Z,https://github.com/qojulia/QuantumOptics.jl,http://qojulia.org,Other,5194,False,False
93,Convex.jl,jump-dev/Convex.jl,jump-dev,A Julia package for disciplined convex programming,Julia,592,122,10,2014-03-08T23:55:54Z,2026-01-02T11:20:55Z,https://github.com/jump-dev/Convex.jl,http://jump.dev/Convex.jl/,Other,11377,False,False
94,Latexify.jl,korsbo/Latexify.jl,korsbo,"Convert julia objects to LaTeX equations, arrays or other environments. ",Julia,590,59,37,2017-10-19T14:16:44Z,2025-12-22T02:29:49Z,https://github.com/korsbo/Latexify.jl,,MIT License,3294,False,False
